2017-05-28 09:05:40 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\guangming.xml 初始化xml数据
2017-05-28 09:05:40 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\guangming.xml
2017-05-28 09:05:46 CST INFO  UI.LeftBehindChildren$4 217 mouseClicked - 首页点击打开未分类新闻--全国十大助人为乐模范候选人 A43郑琦
2017-05-28 09:05:49 CST INFO  UI.NewsContent$19 707 actionPerformed - 返回首页
2017-05-28 09:06:06 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:06:08 CST INFO  UI.LeftBehindChildren$3 161 actionPerformed - 打开文件
2017-05-28 09:06:13 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\nanfangdaily.xml 初始化xml数据
2017-05-28 09:06:14 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\nanfangdaily.xml
2017-05-28 09:09:27 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:09:29 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:09:33 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\sichuan.xml 初始化xml数据
2017-05-28 09:09:34 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\sichuan.xml
2017-05-28 09:09:42 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:09:45 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\guangming.xml 初始化xml数据
2017-05-28 09:09:46 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\guangming.xml
2017-05-28 09:10:08 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:10:09 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:10:19 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 09:10:19 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 09:10:20 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:10:27 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\guangming.xml 初始化xml数据
2017-05-28 09:10:28 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\guangming.xml
2017-05-28 09:10:41 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:12:01 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:12:02 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:12:07 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:13:03 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:13:04 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:13:53 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:13:54 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:14:59 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:15:01 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:18:01 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:56:55 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:56:57 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:57:02 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
